x,y,z,time_board,time_marker,marker
0.9402293654206272,0.8453056666451569,0.8331251802876373,1728521328.8210409,1728521333.708318,2000
0.8237359368646626,0.8362132182080334,0.829737302806556,1728521328.8210511,1728521333.708318,2000
0.9762186127306957,0.86333704819891,0.8060801032853717,1728521328.8210585,1728521333.708318,2000
0.9607188909494752,0.9344983933280196,0.8566389140288859,1728521328.8362463,1728521333.708318,2000
0.8034058711368965,0.8810917044772684,0.9784295735048473,1728521328.8362556,1728521333.708318,2000
0.9834107872505146,0.8793430257246532,0.9417725189169076,1728521328.8362617,1728521333.708318,2000
0.8406971394505705,0.9653858062057284,0.8302110386713349,1728521328.836268,1728521333.708318,2000
0.8021875156972857,0.9592019407472413,0.8712517032626839,1728521328.851756,1728521333.708318,2000
0.8718836604105219,0.8561871350831665,0.968999291919138,1728521328.8517652,1728521333.708318,2000
0.8691022463099457,0.9343169236208227,0.8071372624792417,1728521328.8517861,1728521333.708318,2000
0.996398864486623,0.9412581004188788,0.948316439743622,1728521328.8676667,1728521333.708318,2000
0.8677884255299501,0.902586210087929,0.822915913002825,1728521328.867674,1728521333.708318,2000
0.8130072073434076,0.8337531762323893,0.9979878164173638,1728521328.86768,1728521333.708318,2000
0.8587342526170463,0.8719263093773154,0.8005814137372557,1728521328.882911,1728521333.708318,2000
0.8140755653685953,0.8219208051531508,0.800434789083126,1728521328.8829207,1728521333.708318,2000
0.8618461230541775,0.8584654431698208,0.8736157814064532,1728521328.8829284,1728521333.708318,2000
0.9139515616619834,0.9534029587208185,0.8441340066338681,1728521328.8982897,1728521333.708318,2000
0.8794433440817265,0.8099868882341285,0.9109462280116839,1728521328.8982987,1728521333.708318,2000
0.8130075786647677,0.9272148393128347,0.9718305143602509,1728521328.8983047,1728521333.708318,2000
0.9000649000063162,0.955405619929728,0.926574919334168,1728521328.9136353,1728521333.708318,2000
0.8312914594130104,0.937021456177009,0.847777524970633,1728521328.913648,1728521333.708318,2000
0.958224176165538,0.9383541042292699,0.8397895718173795,1728521328.9136553,1728521333.708318,2000
0.8134503656351944,0.8607744027313387,0.8247565205749603,1728521328.928818,1728521333.708318,2000
0.8549511787191627,0.8475693222609464,0.9069327987830423,1728521328.9288285,1728521333.708318,2000
0.9997146099862685,0.8963738878102877,0.9429804647375956,1728521328.928882,1728521333.708318,2000
0.9938255198155065,0.8917367491927934,0.9865884508198016,1728521328.9439652,1728521333.708318,2000
0.8749717729222326,0.9886524888693314,0.9713140169666269,1728521328.9439762,1728521333.708318,2000
0.9479058816039149,0.9083369062438714,0.8665271586913426,1728521328.943984,1728521333.708318,2000
0.9879073237869612,0.9669432866673103,0.8543387232201671,1728521328.9600236,1728521333.708318,2000
0.9656071813785628,0.9490749106458415,0.8131298525739926,1728521328.9600337,1728521333.708318,2000
0.930798361908492,0.9370952907797029,0.8726246110909125,1728521328.9600427,1728521333.708318,2000
0.9969618974953182,0.9237600172605619,0.9039746428459984,1728521328.9600494,1728521333.708318,2000
0.8086521188692543,0.801652062994919,0.9648965868264888,1728521328.9757214,1728521333.708318,2000
0.8793953709660952,0.9847566355256782,0.9559829925150934,1728521328.9757316,1728521333.708318,2000
0.815704400623689,0.8648101860095371,0.9470816045165683,1728521328.9757392,1728521333.708318,2000
0.9043578652827852,0.8937035072265439,0.8459484331190664,1728521328.9910505,1728521333.708318,2000
0.8524324746395766,0.9664543746476478,0.9974359543129953,1728521328.9910607,1728521333.708318,2000
0.878626526292366,0.880871404128372,0.9445511201288505,1728521328.991068,1728521333.708318,2000
0.8882415145664168,0.8334337170482886,0.8962920418044423,1728521329.0061586,1728521333.708318,2000
0.9316777690359107,0.9704612821478767,0.8501615911594278,1728521329.006168,1728521333.708318,2000
0.9954744259844771,0.9703814482678313,0.8672049231278587,1728521329.0061743,1728521333.708318,2000
0.8180203413153568,0.9018664080654141,0.9889854171640401,1728521329.0209618,1728521333.708318,2000
0.8617055860332734,0.8358498900253314,0.883029702158338,1728521329.0209718,1728521333.708318,2000
0.877061631014088,0.8182827637342622,0.8755098952077905,1728521329.0209787,1728521333.708318,2000
0.9154706755700414,0.898926990671731,0.9058507535492067,1728521329.0367985,1728521333.708318,2000
0.9503145921993611,0.9080184978580986,0.9528185966521986,1728521329.0368035,1728521333.708318,2000
0.9449088458760765,0.9616700649219349,0.951420620459282,1728521329.0368068,1728521333.708318,2000
0.8358992218677507,0.8155571078361306,0.8837234959381305,1728521329.0532105,1728521333.708318,2000
0.8915973318123618,0.9153693976285481,0.9779430675520168,1728521329.053224,1728521333.708318,2000
0.9391261705371824,0.8991281710704394,0.9305773182139291,1728521329.0532312,1728521333.708318,2000
0.8673274356148544,0.8915781965126366,0.9998191999290019,1728521329.0532374,1728521333.708318,2000
0.8165414627724019,0.9433685658471286,0.9334355657042416,1728521329.067901,1728521333.708318,2000
0.842177240780432,0.8995241687748852,0.9432300816184137,1728521329.0679085,1728521333.708318,2000
0.8082096828139886,0.9365293675227165,0.8363019305998228,1728521329.0679224,1728521333.708318,2000
0.8491431322308257,0.8605352491177087,0.9928634752972202,1728521329.0830472,1728521333.708318,2000
0.9264663554318738,0.9778416070518424,0.8836311748536902,1728521329.0830517,1728521333.708318,2000
0.9817541283699688,0.9108227635441556,0.9895224393914327,1728521329.0830543,1728521333.708318,2000
0.9861654633732769,0.8115359524861194,0.9056144282551958,1728521329.0983844,1728521333.708318,2000
0.9544224253888011,0.9115394812589045,0.8002128441695324,1728521329.0983894,1728521333.708318,2000
0.9078178345224913,0.9456931566566368,0.8713977898297645,1728521329.098392,1728521333.708318,2000
0.9996076784964955,0.8991324222786006,0.9131066807241496,1728521329.1141312,1728521333.708318,2000
0.8269619192876559,0.9143471050101163,0.8274137269402498,1728521329.1141424,1728521333.708318,2000
0.9270171579327245,0.9085134138597893,0.9213939428678156,1728521329.1141503,1728521333.708318,2000
0.8718555055211751,0.9325748692351307,0.9306283506351366,1728521329.1292546,1728521333.708318,2000
0.9376397214069981,0.8765598518585439,0.8906260351639116,1728521329.1292615,1728521333.708318,2000
0.930447454871358,0.8638615421610955,0.8657803904476202,1728521329.1292665,1728521333.708318,2000
0.9344179620780438,0.8362203147765066,0.9711586314869628,1728521329.1445355,1728521333.708318,2000
0.8060488986174004,0.8796884266221187,0.8998677903682557,1728521329.1445434,1728521333.708318,2000
0.8662072735529024,0.8182526876649825,0.9501676500268247,1728521329.1445484,1728521333.708318,2000
0.9263273561838029,0.9808688831446774,0.8488594765621528,1728521329.1603177,1728521333.708318,2000
0.887790900698269,0.9225945565139707,0.9908560034888728,1728521329.160395,1728521333.708318,2000
0.9567658981499082,0.9609343807195517,0.9530654532969666,1728521329.1604004,1728521333.708318,2000
0.912899068875901,0.8690935951802942,0.8788944153230693,1728521329.1604064,1728521333.708318,2000
0.8970833008130504,0.9892948243558582,0.9971062892037511,1728521329.1754413,1728521333.708318,2000
0.8169320525439132,0.811028441894516,0.8233844002134924,1728521329.1754453,1728521333.708318,2000
0.9586892432362687,0.9278805198193713,0.886183927607966,1728521329.175448,1728521333.708318,2000
0.9561425884274405,0.9334567942512703,0.9786198945194652,1728521329.1907449,1728521333.708318,2000
0.9869945229444753,0.8477059083859672,0.9880409619393958,1728521329.1907513,1728521333.708318,2000
0.8478084176187978,0.8377554232313953,0.9876325633875481,1728521329.190756,1728521333.708318,2000
0.8548979917376742,0.9931062927165014,0.8790702650891812,1728521329.20622,1728521333.708318,2000
0.9972784787915839,0.8395412162792204,0.921822820420776,1728521329.2062469,1728521333.708318,2000
0.9203586024674536,0.9320836013233665,0.9778761695754431,1728521329.206256,1728521333.708318,2000
0.8060524223047191,0.9834416600638048,0.9187129848976371,1728521329.221763,1728521333.708318,2000
0.9593094717118974,0.99568452846341,0.909562888294985,1728521329.2217674,1728521333.708318,2000
0.8782347189522384,0.8707155513362502,0.8831171340920986,1728521329.221772,1728521333.708318,2000
0.9527952436168504,0.8848580531655609,0.8854607774504547,1728521329.2368364,1728521333.708318,2000
0.963452428027962,0.9520639498959372,0.973174990233708,1728521329.236844,1728521333.708318,2000
0.8453391875301681,0.9079227998189455,0.8631959167773942,1728521329.236849,1728521333.708318,2000
0.8611539597748596,0.9533865458115159,0.8976031211927359,1728521329.2522776,1728521333.708318,2000
0.9174277535270087,0.9875310317729694,0.8734673268518247,1728521329.2523236,1728521333.708318,2000
0.9143442279447299,0.8658984216781533,0.8044687822413191,1728521329.2523296,1728521333.708318,2000
0.9511664522974971,0.9942297873257696,0.8553762514626427,1728521329.2678204,1728521333.708318,2000
0.9953111720575799,0.9912095287695791,0.8960582784251548,1728521329.267825,1728521333.708318,2000
0.860595313017911,0.9623259413454627,0.9611097424280027,1728521329.267828,1728521333.708318,2000
0.9387049692012469,0.885070716080904,0.8432724530003709,1728521329.2830484,1728521333.708318,2000
0.8710995751092124,0.825659046159113,0.8629019704612791,1728521329.2830641,1728521333.708318,2000
0.8281471204016181,0.8428591229035511,0.9686092837089865,1728521329.2830684,1728521333.708318,2000
0.8146197483531269,0.8624489358562908,0.9421755185671027,1728521329.2984025,1728521333.708318,2000
0.8067326515643489,0.9126189067814047,0.8489391609911926,1728521329.2984073,1728521333.708318,2000
0.9680183324728419,0.8201340358547498,0.8214335018070916,1728521329.2984097,1728521333.708318,2000
0.897148396146981,0.8888824795571991,0.9254269872248687,1728521329.298412,1728521333.708318,2000
0.8920689210157154,0.8581709025974485,0.9045018993684805,1728521329.314372,1728521333.708318,2000
0.8867342781038424,0.9171815266635238,0.9291111616842066,1728521329.3143797,1728521333.708318,2000
0.9617490991621719,0.838193158639653,0.9290066575288166,1728521329.3143852,1728521333.708318,2000
0.8738162253959453,0.8981193091083989,0.9978333604412305,1728521329.3301537,1728521333.708318,2000
0.8108370619509386,0.9173104447733725,0.9745125516142347,1728521329.3301656,1728521333.708318,2000
0.860787644543155,0.8782900774039807,0.9281867396198021,1728521329.3301702,1728521333.708318,2000
0.844660725216552,0.8047242681879291,0.8197414670861458,1728521329.3456595,1728521333.708318,2000
0.8749426656249563,0.8958284572625156,0.8495017568414733,1728521329.345664,1728521333.708318,2000
0.8659329917776343,0.9284740233272931,0.9012685415954417,1728521329.3456664,1728521333.708318,2000
0.9695343300424447,0.9320052177010715,0.8852916163012613,1728521329.361266,1728521333.708318,2000
0.8333842093096343,0.8932906889703331,0.8466984916294928,1728521329.3612711,1728521333.708318,2000
0.9522911929413139,0.8773308323546719,0.9734430807656215,1728521329.3612745,1728521333.708318,2000
0.9246811660565936,0.8411548296690412,0.8942082038826998,1728521329.3774772,1728521333.708318,2000
0.8230453048043384,0.9593390270371841,0.8310272811927234,1728521329.377483,1728521333.708318,2000
0.9712492171864858,0.9031636306288869,0.9660293497987108,1728521329.3774855,1728521333.708318,2000
0.8893608003310353,0.997269846979144,0.8053754497911928,1728521329.377512,1728521333.708318,2000
0.9974497563953862,0.9615854345412101,0.9533010957787925,1728521329.3927479,1728521333.708318,2000
0.8062911889826889,0.8067605856751503,0.878561868552848,1728521329.392752,1728521333.708318,2000
0.8018753713532849,0.9506725482677624,0.9976059209129003,1728521329.3927548,1728521333.708318,2000
0.8567526906118184,0.8226209022476795,0.9567801060688633,1728521329.4080412,1728521333.708318,2000
0.8256655300968578,0.9090697102917288,0.9926381689475715,1728521329.4080524,1728521333.708318,2000
0.9869112341721643,0.9116503838030364,0.9121807463940549,1728521329.4080548,1728521333.708318,2000
0.9806126740353202,0.9820464673611348,0.9712294502985802,1728521329.4239445,1728521333.708318,2000
0.9156601875263449,0.9233660165387204,0.9392553917437648,1728521329.4239488,1728521333.708318,2000
0.8127444223189937,0.9572074637784899,0.8669283663261391,1728521329.4239516,1728521333.708318,2000
0.8870868725905847,0.8990209496642941,0.8262688710859939,1728521329.439862,1728521333.708318,2000
0.9230011303189832,0.91651195338116,0.89341675465542,1728521329.4398692,1728521333.708318,2000
0.986692997341105,0.9356591268975117,0.9484889710973549,1728521329.4398718,1728521333.708318,2000
0.8000097050725017,0.893067423768944,0.9220041485952425,1728521329.455534,1728521333.708318,2000
0.9824311460936538,0.9368875255364754,0.8795561685741473,1728521329.4555387,1728521333.708318,2000
0.8034972915920828,0.8160223781969025,0.9448674095245816,1728521329.4555416,1728521333.708318,2000
0.8719050575438819,0.8882515712178612,0.8956376806947708,1728521329.4555442,1728521333.708318,2000
0.8313161785962395,0.9726006016375702,0.8134402250162571,1728521329.4708471,1728521333.708318,2000
0.8717123560281962,0.8315765562945269,0.8638888758959471,1728521329.4708521,1728521333.708318,2000
0.8358840617432721,0.9102054637236799,0.861102838420141,1728521329.4708552,1728521333.708318,2000
0.8079241265609742,0.9129933355072065,0.9977415399421411,1728521329.4860637,1728521333.708318,2000
0.8292046062066075,0.8226752302270968,0.9947507187035364,1728521329.4861064,1728521333.708318,2000
0.9115251832007542,0.9929254087874099,0.9887300019121993,1728521329.4861124,1728521333.708318,2000
0.8527364860861381,0.8615027241552077,0.8782325424184788,1728521329.5016563,1728521333.708318,2000
0.9505811554310134,0.8771935758529879,0.9393018108729462,1728521329.501664,1728521333.708318,2000
0.8001531544482386,0.8736501414762268,0.928310164929372,1728521329.5016773,1728521333.708318,2000
0.8349223058463116,0.9535362277200158,0.8313822966069515,1728521329.5174448,1728521333.708318,2000
0.9857968399860139,0.8010537190307149,0.9918310955744293,1728521329.5174778,1728521333.708318,2000
0.804452020045718,0.9494203244788685,0.8025855400378585,1728521329.5174816,1728521333.708318,2000
0.9210586520408394,0.9666805460371949,0.9420245574001639,1728521329.5331805,1728521333.708318,2000
0.9438405840825271,0.8682148670287945,0.9647525462243814,1728521329.533188,1728521333.708318,2000
0.9426684522788579,0.9136716225043743,0.8396952822042104,1728521329.5331929,1728521333.708318,2000
0.9109631826464087,0.9820084054576229,0.9436916899518347,1728521329.5494747,1728521333.708318,2000
0.9443949806909725,0.9068334353122941,0.8624041216331351,1728521329.5494826,1728521333.708318,2000
0.8183579827731494,0.8119571842509821,0.8797445072753797,1728521329.5494852,1728521333.708318,2000
0.8072889836022648,0.9230639538169442,0.8181940938486291,1728521329.5494895,1728521333.708318,2000
0.8485542934026281,0.9347413120003115,0.8402419593735898,1728521329.564695,1728521333.708318,2000
0.9841234349636933,0.8391413825141378,0.9380106986430922,1728521329.5647073,1728521333.708318,2000
0.8535199619020915,0.9768499356877524,0.9606884693450929,1728521329.5647151,1728521333.708318,2000
0.8932750970398136,0.9249097098835811,0.8053438239678012,1728521329.5800867,1728521333.708318,2000
0.8106558728172231,0.8641351363219524,0.9559745106240912,1728521329.580092,1728521333.708318,2000
0.9541886670586698,0.8590990629439316,0.9734506834104725,1728521329.5800953,1728521333.708318,2000
0.9264788486846897,0.9248627745840375,0.9875478705279942,1728521329.5961068,1728521333.708318,2000
0.8027263421446755,0.8090632624505323,0.8169951644223168,1728521329.5961132,1728521333.708318,2000
0.9974273142425082,0.8564981089001905,0.9646409385011959,1728521329.5961156,1728521333.708318,2000
0.889119013158193,0.97139471062443,0.9519000767959683,1728521329.611638,1728521333.708318,2000
0.947474886809147,0.9039441373819556,0.8365143114710807,1728521329.6116438,1728521333.708318,2000
0.9573981871239287,0.9802739607839489,0.8584886066622989,1728521329.6116478,1728521333.708318,2000
0.8975978465921174,0.8997688761283178,0.8301580464219519,1728521329.6267369,1728521333.708318,2000
0.8984931263021493,0.9812174928030754,0.9987484402972816,1728521329.6267424,1728521333.708318,2000
0.8207627246613535,0.8347279347731064,0.8268995874800769,1728521329.6267457,1728521333.708318,2000
0.8773140922812828,0.8042990270529375,0.9617884288710455,1728521329.6426642,1728521333.708318,2000
0.9407880395839031,0.9025257172647098,0.9237174047882978,1728521329.642674,1728521333.708318,2000
0.8179220951427311,0.8603206525570212,0.8968925190626232,1728521329.6426888,1728521333.708318,2000
0.9320216036824686,0.8043917119193644,0.8032878658484619,1728521329.642698,1728521333.708318,2000
0.9047646825555854,0.9253706479429263,0.9071363235923612,1728521329.6589131,1728521333.708318,2000
0.837098429068536,0.9754233616225966,0.8265319207201359,1728521329.6589172,1728521333.708318,2000
0.8088973697333197,0.8947416274922696,0.8475690682596656,1728521329.6589196,1728521333.708318,2000
0.8483535339283707,0.9602972338450969,0.8114924451569512,1728521329.6747482,1728521333.708318,2000
0.9586121845978807,0.9445204291303889,0.9261632826098428,1728521329.6747558,1728521333.708318,2000
0.8406673282307934,0.875499139299715,0.8174163133904845,1728521329.6747606,1728521333.708318,2000
0.838716765668483,0.8578252288960738,0.8558410501336049,1728521329.690084,1728521333.708318,2000
0.911971458232021,0.9914963188409366,0.9811210743962587,1728521329.6900923,1728521333.708318,2000
0.9011484177902499,0.8489615974160818,0.976976550556118,1728521329.6900969,1728521333.708318,2000
0.9883516423063313,0.8802612381166548,0.8508555191286005,1728521329.705757,1728521333.708318,2000
0.9995939112425921,0.9894922538339922,0.9552055076431537,1728521329.7057676,1728521333.708318,2000
0.9331879114692804,0.9938457807876225,0.9992902786165477,1728521329.705772,1728521333.708318,2000
0.9024193553390053,0.974031531103252,0.9893484053888276,1728521329.721078,1728521333.708318,2000
0.9326955466908228,0.8161074334821626,0.9586678160511891,1728521329.7210925,1728521333.708318,2000
0.9681822571589983,0.8726541231757072,0.9968230250411222,1728521329.721108,1728521333.708318,2000
0.9789223399745176,0.879869665949552,0.8746439784934252,1728521329.7361975,1728521333.708318,2000
0.8740365399836084,0.9686417640195722,0.9980002073397164,1728521329.7362068,1728521333.708318,2000
0.8357881055747491,0.944585623133165,0.8771348571121937,1728521329.7362132,1728521333.708318,2000
0.8637163826554292,0.935048642501639,0.9501826246792774,1728521329.7520497,1728521333.708318,2000
0.8440719893006524,0.9161705639988545,0.8225606774763625,1728521329.7520685,1728521333.708318,2000
0.8688649749324843,0.8989497125274789,0.8858459414714638,1728521329.7520764,1728521333.708318,2000
0.9626111179564917,0.8692529618354075,0.8332551372839072,1728521329.7522137,1728521333.708318,2000
0.9629608229412921,0.9021051611271514,0.8093197596795777,1728521329.767809,1728521333.708318,2000
0.9753248027424734,0.8944230365993793,0.8663461165451265,1728521329.7678201,1728521333.708318,2000
0.8888844751876258,0.9270603537470928,0.8926380610174831,1728521329.7678275,1728521333.708318,2000
0.983331549289132,0.999425253545564,0.9892409382503541,1728521329.7826912,1728521333.708318,2000
0.9422108768122673,0.9234573546066042,0.9960077698779065,1728521329.7827022,1728521333.708318,2000
0.8181554620101515,0.8393957370248251,0.9678896224563319,1728521329.7827098,1728521333.708318,2000
0.9343762974795334,0.8545886823107062,0.8978998336762821,1728521329.798305,1728521333.708318,2000
0.8904182271056397,0.8939188181256131,0.8909900981246098,1728521329.798316,1728521333.708318,2000
0.9888217078539524,0.8689086486309169,0.9164892639906365,1728521329.7983377,1728521333.708318,2000
0.8177510062049216,0.8902858835428407,0.8599882646867704,1728521329.8134863,1728521333.708318,2000
0.99267578877369,0.8013161619881347,0.9433288533402046,1728521329.8134966,1728521333.708318,2000
0.8803499104612217,0.8452128530869393,0.885409555493694,1728521329.8135035,1728521333.708318,2000
0.938101722954063,0.864859821284527,0.9083177262526988,1728521329.828967,1728521333.708318,2000
0.8231599268281821,0.9386125580147099,0.9145677137448552,1728521329.8290086,1728521333.708318,2000
0.8836052992530815,0.8324240362169836,0.8383806849745458,1728521329.8290186,1728521333.708318,2000
0.9268150622229648,0.9836699329000701,0.8852477589561777,1728521329.8450975,1728521333.708318,2000
0.9892787632611427,0.8327894160303961,0.9024080306060754,1728521329.8451135,1728521333.708318,2000
0.939864170591071,0.8607919594124617,0.9127877455885617,1728521329.84512,1728521333.708318,2000
0.8573976502378676,0.9552735568507903,0.9119488209725962,1728521329.861127,1728521333.708318,2000
0.8838316565706941,0.9548555674176761,0.8945066455880052,1728521329.8611405,1728521333.708318,2000
0.830767388596952,0.8202219258676684,0.9402680582940791,1728521329.861152,1728521333.708318,2000
0.9330939703013509,0.9949716569642989,0.8413500896177483,1728521329.8611605,1728521333.708318,2000
0.8768531944104915,0.8059695067620286,0.918744898157214,1728521329.875593,1728521333.708318,2000
0.9904013909991062,0.8816113642388897,0.8396049460005226,1728521329.875602,1728521333.708318,2000
0.9286094145841163,0.9791315420789269,0.991081611804912,1728521329.8756115,1728521333.708318,2000
0.9057368518024703,0.8536376479433185,0.9789630438571669,1728521329.8907943,1728521333.708318,2000
0.9352199748453388,0.801396931037449,0.9730951914825908,1728521329.8908033,1728521333.708318,2000
0.9105203245588503,0.8674122728896299,0.9379886233682845,1728521329.8908093,1728521333.708318,2000
0.8640800391389246,0.8275992068883796,0.8726404948954339,1728521329.905823,1728521333.708318,2000
0.8850704940466639,0.9655215540011494,0.9424936703688488,1728521329.905835,1728521333.708318,2000
0.8626143121592507,0.8905499152299838,0.9733060573602311,1728521329.9058428,1728521333.708318,2000
0.9587240770420259,0.8779847978821118,0.9905589747591067,1728521329.9213855,1728521333.708318,2000
0.9704185789059331,0.9715286108163251,0.9020300853213995,1728521329.9213967,1728521333.708318,2000
0.8610963289260695,0.8278468640981046,0.9515426496559792,1728521329.9214048,1728521333.708318,2000
0.8286022594425205,0.8442977183677854,0.9183199867764261,1728521329.9363449,1728521333.708318,2000
0.9836782072861926,0.9250244514475184,0.9988074540593054,1728521329.9363513,1728521333.708318,2000
0.9531124473529554,0.9012548650626006,0.8697545480125342,1728521329.9363556,1728521333.708318,2000
0.9120323390451693,0.8789279148623127,0.9543763036563367,1728521329.9512773,1728521333.708318,2000
0.9994378370713369,0.8509157807034283,0.8439126477904413,1728521329.9512844,1728521333.708318,2000
0.9280660503644144,0.9824221400636427,0.8829497783235387,1728521329.9512887,1728521333.708318,2000
0.9976479795788006,0.840818080015408,0.8242979592110731,1728521329.9665904,1728521333.708318,2000
0.9709227404070403,0.8303553511739191,0.8370696106479965,1728521329.9665964,1728521333.708318,2000
0.9378440480772358,0.8791486027666926,0.859042567845115,1728521329.9666023,1728521333.708318,2000
0.884964184142371,0.9505681188620149,0.8415423688977764,1728521329.9815972,1728521333.708318,2000
0.9820444510617544,0.8890072047215117,0.8838261841290085,1728521329.9816031,1728521333.708318,2000
0.8856872704585915,0.8045086944308295,0.8017783171931403,1728521329.9816077,1728521333.708318,2000
0.803710120437593,0.9753371859503236,0.9914010178014404,1728521329.9965131,1728521333.708318,2000
0.8424082803302543,0.9926274716074787,0.8069965023260456,1728521329.996518,1728521333.708318,2000
0.9876540021962931,0.9282944940085108,0.987123957796913,1728521329.9965212,1728521333.708318,2000
0.9607327462652832,0.983581124083415,0.9704332145004982,1728521330.0116148,1728521333.708318,2000
0.9741734316713379,0.9911976951280365,0.9936197615454704,1728521330.0116496,1728521333.708318,2000
0.8560627739809193,0.8493227800642946,0.9980903224834662,1728521330.011655,1728521333.708318,2000
0.8392859876206875,0.8944313214816272,0.9818702232697029,1728521330.0265963,1728521333.708318,2000
0.8075836472237973,0.9173023121206189,0.9105980990647619,1728521330.0266016,1728521333.708318,2000
0.9860842107495552,0.9332105300468941,0.9118109326463014,1728521330.026605,1728521333.708318,2000
0.8655699658372232,0.8402597754988005,0.8441520347789548,1728521330.041443,1728521333.708318,2000
0.829151241888101,0.8734279082763609,0.9096731034110005,1728521330.041454,1728521333.708318,2000
0.8771329967755135,0.9783785054765016,0.9023984756693443,1728521330.0414565,1728521333.708318,2000
0.9016058650288302,0.8844946054705248,0.9309692862918976,1728521330.057445,1728521333.708318,2000
0.9976448614215588,0.8377768512909757,0.8801202947509725,1728521330.0574496,1728521333.708318,2000
0.9964931083573697,0.9318375692553124,0.9055961445005821,1728521330.0574522,1728521333.708318,2000
0.92880115102543,0.8657085736155653,0.8179346635965478,1728521330.0728405,1728521333.708318,2000
0.8498809877432741,0.8552255157327496,0.9786871560275398,1728521330.0728452,1728521333.708318,2000
0.9325754542205745,0.9324501752013147,0.9142315750044493,1728521330.0728664,1728521333.708318,2000
0.8290571076199993,0.8421937816348003,0.9564851957125474,1728521330.1110485,1728521333.708318,2000
0.8058055293470748,0.9869062626217407,0.8752288383366672,1728521330.111055,1728521333.708318,2000
0.8974719728702621,0.9809082239852122,0.8536633509387775,1728521330.1110575,1728521333.708318,2000
0.9286482522350387,0.8322317134294627,0.8763701035790348,1728521330.1110604,1728521333.708318,2000
0.8233344680033878,0.8426240612902306,0.9996027203798367,1728521330.111063,1728521333.708318,2000
0.8590986776012475,0.9411990122901533,0.8932138856947618,1728521330.1110656,1728521333.708318,2000
0.9247929544364287,0.8486007509208002,0.998540391193505,1728521330.111068,1728521333.708318,2000
0.9735620470032488,0.9927455406707412,0.8310353880442592,1728521330.1110709,1728521333.708318,2000
0.9258263984317595,0.9390456641040889,0.9987497156193758,1728521330.1324148,1728521333.708318,2000
0.8644935862171271,0.8472078680976591,0.8047545179916566,1728521330.132422,1728521333.708318,2000
0.8893457626960066,0.8015255546479637,0.8126789795074514,1728521330.1324284,1728521333.708318,2000
0.9805173819546039,0.9831125825728225,0.9330457210794941,1728521330.1324317,1728521333.708318,2000
0.9599735532675943,0.9751969416046308,0.8436546752817642,1728521330.1353116,1728521333.708318,2000
0.8068391131152016,0.8728556101649977,0.9495126632901502,1728521330.1507459,1728521333.708318,2000
0.9900662879837655,0.8680947719780714,0.8379549430733017,1728521330.150751,1728521333.708318,2000
0.930302250709565,0.8253788915490923,0.9677151853915199,1728521330.1507545,1728521333.708318,2000
0.8940111910101763,0.8648662598115284,0.9021195903601974,1728521330.166741,1728521333.708318,2000
0.9887709768109424,0.8693718186406922,0.8537570867644125,1728521330.166746,1728521333.708318,2000
0.8283838076201128,0.801867089410768,0.8890871304013523,1728521330.1667497,1728521333.708318,2000
0.8538291809996743,0.8759552398474828,0.9311981132853612,1728521330.1816368,1728521333.708318,2000
